Luas I;Keliling I;Solidity I;Granularity I;Circularity I;Entropi I;Energi I;Kontras I;Homogenitas I;Luas P;Keliling P;Solidity P;Granularity P;Circularity P;Entropi P;Energi P;Kontras P;Homogenitas P;Luas Normal I P;Keliling Normal I;Eccentricity;LI per LP ;KI per KP;Jenis
15979;2238;0.25751;66.128212;0.04009;1.191782;0.404288;42.800163;0.793882;28409;2508;0.314952;81.729149;0.056756;1.255277;0.502057;441.86496;0.789696;0.357312;2.64539;0.341732;0.562463;0.892344;3
20405;4071;0.226745;71.403259;0.015472;1.072487;0.475781;57.015114;0.819067;47677;3954;0.310846;91.304115;0.038322;1.742201;0.337236;396.491913;0.694227;0.301849;3.914423;0.152386;0.427984;1.02959;3
19399;5106;0.249136;71.976921;0.00935;1.128325;0.458733;109.756149;0.810146;40412;2502;0.322689;88.699532;0.081123;1.455512;0.415522;317.624725;0.748709;0.311226;5.106;0.459581;0.480031;2.040767;3
19354;4113;0.265378;67.611328;0.014377;1.265526;0.40963;82.822876;0.783557;35748;2301;0.324113;82.834351;0.084845;1.33121;0.473536;366.54718;0.772745;0.349527;4.356991;0.418204;0.541401;1.787484;3
23300;3480;0.22615;66.824242;0.024177;0.887576;0.583672;44.845947;0.847586;56287;6699;0.294297;91.648933;0.015762;1.390897;0.435179;538.285156;0.766953;0.231151;2.735849;0.450606;0.41395;0.519481;3
21834;3420;0.269456;70.35598;0.023458;1.297843;0.395908;86.238861;0.784845;36150;2757;0.316788;76.479095;0.059765;1.125025;0.549907;301.485352;0.81211;0.362354;3.46856;0.427377;0.603983;1.240479;3
18448;3060;0.246684;71.930328;0.024758;1.495603;0.313656;103.763359;0.743974;30800;2073;0.32274;81.841232;0.090066;1.281745;0.485667;405.382538;0.782926;0.430284;3.686747;0.497517;0.598961;1.476122;3
17705;4479;0.25121;70.08168;0.01109;1.638302;0.269361;135.283752;0.690798;27483;1731;0.325655;75.259163;0.11526;1.195279;0.5225;402.324188;0.792534;0.465456;5.727622;0.695233;0.644216;2.587522;3
16874;2694;0.29032;73.220482;0.029217;1.214716;0.430347;69.578178;0.790582;31641;2178;0.31542;86.818672;0.083819;1.316434;0.478283;357.138947;0.777259;0.336296;3.006696;0.380099;0.533295;1.236915;3
18182;3018;0.282509;72.73938;0.025085;1.742231;0.269447;165.899841;0.688675;24470;1785;0.315783;66.632889;0.096509;0.785971;0.676782;418.533936;0.868651;0.470244;3.829949;0.578865;0.743032;1.690756;3
18507;3909;0.266422;68.277763;0.01522;1.430679;0.365315;125.014038;0.752171;32372;2007;0.323646;82.166267;0.100991;1.268268;0.481386;341.991486;0.792215;0.384569;4.452164;0.624786;0.571698;1.947683;3
18275;2925;0.259739;71.13678;0.026842;1.361454;0.361786;79.809921;0.76825;31537;2187;0.319757;83.185066;0.082858;1.267095;0.494624;370.792999;0.791421;0.390358;3.377598;0.144858;0.579478;1.337449;3
15610;2496;0.244817;65.310951;0.031486;0.930765;0.544717;52.149246;0.852768;35882;3501;0.313139;91.047195;0.036788;1.41056;0.426884;431.832367;0.764987;0.255969;2.526316;0.378728;0.435037;0.712939;3
18069;2877;0.274246;71.461311;0.027432;0.998961;0.489399;36.404377;0.843742;44268;2610;0.325416;95.717979;0.081662;1.792268;0.315924;366.6716;0.694081;0.294173;2.900202;0.28427;0.408173;1.102299;4
17099;3186;0.274736;66.239471;0.021168;1.045375;0.510535;57.313313;0.825111;42584;5283;0.301443;95.692146;0.019173;1.634663;0.322609;740.209106;0.740698;0.278381;3.211694;0.488138;0.401536;0.603066;4
16182;1950;0.29039;62.016338;0.053478;1.046959;0.520452;60.577641;0.821815;39099;3525;0.319726;94.167473;0.039542;1.546212;0.361645;503.714081;0.74958;0.273761;2.002053;0.634152;0.413872;0.553191;4
19217;2598;0.300792;67.440132;0.035778;1.252971;0.425676;83.079865;0.788599;40448;3273;0.31706;90.303246;0.047448;1.546129;0.371217;428.729584;0.740507;0.341794;2.734737;0.20096;0.475104;0.793767;4
15105;2160;0.273063;63.9986;0.040684;1.09121;0.455843;37.120625;0.814163;31097;2421;0.318757;86.658493;0.066671;1.476781;0.424288;378.483154;0.764555;0.318805;2.477064;0.608636;0.485738;0.892193;4
14237;1764;0.290521;66.389061;0.057495;0.99643;0.499541;28.785875;0.843123;30807;2670;0.274616;88.315887;0.054305;1.46637;0.427214;451.996887;0.756072;0.287907;1.982023;0.459009;0.462135;0.660674;4
24103;4839;0.237449;70.089157;0.012935;1.139485;0.4706;99.022453;0.816895;56606;3012;0.324326;92.537605;0.078408;1.667818;0.330255;404.695343;0.714351;0.30581;4.30516;0.245995;0.425803;1.606574;4
16355;3159;0.259467;69.041901;0.020595;1.098448;0.471694;53.307678;0.809955;39305;2919;0.32024;90.010757;0.057968;1.808144;0.31097;437.227325;0.69886;0.305188;3.411447;0.611886;0.416105;1.08222;4
15189;2316;0.272953;76.607994;0.035585;1.202974;0.409532;57.291122;0.805385;30872;2463;0.320003;91.356026;0.063951;1.5954;0.386928;477.480896;0.731601;0.35279;2.790361;0.509582;0.491999;0.940317;4
15676;2091;0.267445;66.750664;0.045054;1.066375;0.487357;42.949673;0.822868;36650;4374;0.303286;93.368217;0.024073;1.667578;0.345585;672.877136;0.722972;0.296383;2.272826;0.499977;0.427722;0.478052;4
16526;2067;0.275654;61.816349;0.048607;1.023775;0.522161;48.664944;0.827806;41890;3696;0.316615;94.420448;0.038535;1.678178;0.325352;476.865967;0.727907;0.272571;2.079477;0.376531;0.394509;0.559253;4
20982;2124;0.248366;84.464371;0.058445;0.79738;0.643823;83.21228;0.880305;87947;6195;0.315521;105.759453;0.028797;1.90671;0.140078;504.926239;0.714313;0.194674;1.616438;0.268542;0.238576;0.342857;5
33781;2883;0.292362;105.687355;0.051073;1.653104;0.299786;169.362061;0.708865;62118;8841;0.291457;107.599472;0.009987;1.371167;0.372416;1250.713867;0.781917;0.446272;2.606691;0.576124;0.54382;0.326094;5
24010;6672;0.255926;88.194328;0.006778;1.008578;0.549934;146.962936;0.834759;58123;9228;0.292112;94.003746;0.008577;1.509147;0.388602;542.656006;0.745993;0.249149;5.371981;0.253174;0.413089;0.723017;1
11275;2421;0.30971;64.045029;0.024173;0.430585;0.801179;42.470554;0.94111;61474;7668;0.307544;104.039154;0.013138;1.841149;0.285424;429.857391;0.685815;0.101833;1.817568;0.585506;0.183411;0.315728;1
27276;1626;0.327982;100.969139;0.129643;1.798401;0.203705;110.398727;0.700885;31890;3267;0.321245;62.215828;0.037546;0.486603;0.801593;590.206665;0.915188;0.543704;1.814732;0.742446;0.855315;0.497704;2
25696;1605;0.327973;92.778648;0.12535;1.147697;0.432978;66.727966;0.842055;46564;5568;0.311155;95.948402;0.018874;1.096015;0.510095;662.107544;0.834664;0.338953;1.456443;0.847845;0.551843;0.288254;2
24475;1581;0.327027;100.689095;0.123046;1.449493;0.366598;104.680794;0.76858;38643;4341;0.296367;91.086441;0.025769;0.949818;0.582195;719.016479;0.850256;0.390052;1.577844;0.621296;0.633362;0.364202;2
24572;1605;0.320674;99.094986;0.119867;1.479322;0.329429;101.86248;0.770575;35495;4974;0.307652;83.268761;0.018029;0.828354;0.64059;778.277405;0.875466;0.421461;1.661491;0.850638;0.692267;0.322678;2
26897;1710;0.320031;99.053436;0.11559;1.359384;0.370597;93.582642;0.793899;47897;10758;0.281656;102.588989;0.005201;1.227584;0.460586;1605.880981;0.81701;0.387397;1.622391;0.650074;0.561559;0.158951;2
17017;1293;0.328317;99.627304;0.127907;1.589912;0.236638;96.811363;0.77436;20560;1872;0.321768;68.20018;0.073726;0.543866;0.780938;593.844604;0.911697;0.508517;1.766393;0.698542;0.827675;0.690705;2
19954;1440;0.322223;100.394218;0.120925;1.338399;0.374498;85.104774;0.802523;30163;4536;0.301832;88.142029;0.018422;0.874561;0.625073;925.524231;0.870044;0.384034;1.578947;0.469224;0.661539;0.31746;2
25330;1575;0.330088;101.810776;0.128317;1.250177;0.386413;81.679428;0.822123;40360;8814;0.293901;94.032501;0.006529;0.949304;0.580639;1365.822021;0.862782;0.375059;1.514423;0.992366;0.627602;0.178693;2
21140;1461;0.329962;102.007019;0.124456;1.371223;0.339137;86.474731;0.805381;31785;5079;0.307306;91.045929;0.015484;0.901259;0.605617;1029.581421;0.860753;0.414007;1.612583;0.58955;0.665094;0.287655;2
20157;1410;0.329702;104.610794;0.127408;1.364848;0.328326;106.706329;0.805792;28759;3615;0.315911;86.789497;0.027655;0.811226;0.650659;990.229675;0.877887;0.422703;1.613272;0.775584;0.700894;0.390042;2
17258;1332;0.325893;99.649353;0.122234;1.272533;0.389421;87.618477;0.810779;24700;2865;0.297964;79.629509;0.037814;0.733013;0.690224;574.978455;0.883866;0.371635;1.545244;0.603763;0.698704;0.464921;2
26516;1608;0.328563;101.174004;0.128868;1.361179;0.364426;105.977669;0.797601;39129;5862;0.288345;86.00296;0.014309;0.828664;0.641072;870.458679;0.87862;0.392272;1.546154;0.642122;0.677656;0.274309;2
29291;1692;0.329731;101.763481;0.128571;1.355013;0.342671;79.735703;0.809225;51006;6777;0.277579;98.919914;0.013956;1.184597;0.466821;866.208496;0.828798;0.411246;1.58427;0.853339;0.574266;0.249668;2
27907;1746;0.327801;81.674515;0.115036;1.406354;0.317643;62.017097;0.793243;35833;5196;0.296717;59.323353;0.016678;0.565926;0.748906;492.311035;0.910736;0.432989;1.718504;0.51857;0.778807;0.336028;2
28449;1941;0.327814;84.845734;0.094891;1.180791;0.465706;66.15641;0.815662;54544;11001;0.290883;88.630127;0.005664;1.112611;0.487328;959.219238;0.837159;0.314173;1.612126;0.734143;0.521579;0.176439;2
24317;1782;0.325046;81.233261;0.096229;1.307199;0.388412;52.194878;0.797925;30150;2814;0.319129;52.106926;0.047846;0.435298;0.813459;261.709045;0.92767;0.372572;1.74364;0.917421;0.806534;0.633262;2
38761;2904;0.299651;95.961555;0.057758;1.269829;0.457457;92.048279;0.790725;85209;8004;0.305991;102.243477;0.016714;1.395854;0.369903;613.959045;0.802488;0.320233;2.086207;0.59005;0.454893;0.362819;3
42450;2313;0.326225;94.366592;0.099709;1.192979;0.47497;72.17379;0.809337;99266;8154;0.321259;106.944214;0.018762;1.464269;0.336458;602.546448;0.775303;0.308189;1.556528;0.749869;0.427639;0.283664;3
40460;2058;0.32571;96.06031;0.120045;1.139019;0.501587;70.261093;0.819836;93787;8307;0.307422;108.25779;0.017079;1.256113;0.373543;597.693665;0.837686;0.289269;1.373832;0.650303;0.431403;0.247743;3
37085;2739;0.282268;97.114159;0.062119;1.167834;0.482915;95.908218;0.820248;90569;12390;0.279392;109.445694;0.007414;1.456882;0.305872;1017.223083;0.794907;0.301877;1.953638;0.223434;0.409467;0.221065;3
36287;3021;0.287766;83.376289;0.049964;1.075675;0.504732;75.537071;0.829969;87728;16011;0.246457;91.85997;0.0043;1.433669;0.336336;916.315857;0.797407;0.28634;2.121489;0.594716;0.413631;0.188683;3
40228;3180;0.282302;72.107124;0.04999;0.849852;0.616327;48.832161;0.875701;139839;16887;0.273763;93.482124;0.006162;1.755811;0.212542;609.816467;0.759663;0.212896;1.817143;0.215094;0.287674;0.188311;3
21515;2598;0.255083;80.744713;0.040056;0.973038;0.550543;79.115662;0.854586;54356;8220;0.295463;100.300636;0.010109;1.342995;0.359707;841.60376;0.807064;0.254071;2.231959;0.565711;0.395816;0.316058;4
20398;2631;0.279417;79.908485;0.03703;0.906992;0.570097;77.319221;0.869621;56778;5559;0.318394;101.54409;0.023089;1.633354;0.313583;610.480286;0.743009;0.240983;2.260309;0.158294;0.359259;0.473287;4
19793;2619;0.236509;78.934692;0.036262;0.829041;0.623414;87.266151;0.87954;64154;10308;0.282683;105.264931;0.007587;1.585125;0.274713;996.615295;0.764267;0.206633;2.115509;0.5502;0.308523;0.254075;4
15303;1956;0.256874;89.50544;0.050263;1.192835;0.445749;121.000389;0.823498;30162;2448;0.325794;95.875671;0.063248;1.291887;0.451006;620.864868;0.795123;0.326151;2.253456;0.35646;0.50736;0.79902;4
21809;3126;0.233144;86.557114;0.028046;0.980264;0.551618;109.799217;0.858882;49083;7065;0.288635;99.382103;0.012357;1.262906;0.451104;835.788025;0.808324;0.252314;2.626891;0.339859;0.444329;0.442463;4
16887;1974;0.266462;94.129997;0.054459;1.237517;0.442301;119.31311;0.813939;35757;3276;0.314726;104.289307;0.041868;1.378335;0.386402;654.96582;0.790773;0.329245;2.178808;0.326773;0.472271;0.602564;4
21797;3060;0.235006;85.334564;0.029253;0.982744;0.556982;107.781242;0.852687;56018;8295;0.297881;104.2145;0.010231;1.442653;0.354162;965.656433;0.778803;0.24885;2.58446;0.245771;0.389107;0.368897;4
17311;2025;0.27279;82.509155;0.05305;0.954265;0.539999;81.930504;0.872299;43034;4260;0.318141;101.084663;0.029799;1.385154;0.361099;675.799011;0.789369;0.261085;1.966019;0.494151;0.402263;0.475352;4
15526;2259;0.273393;85.007286;0.038233;1.076943;0.510864;127.525421;0.834122;36977;2742;0.325723;99.616287;0.061803;1.477942;0.363519;599.634338;0.762832;0.278763;2.393008;0.133842;0.419883;0.823851;4
24492;2688;0.257385;83.494583;0.042597;0.867228;0.587612;76.330879;0.88236;68916;9699;0.300815;104.332329;0.009206;1.456179;0.326324;843.356079;0.787593;0.230127;2.04878;0.334329;0.355389;0.277142;4
19378;2565;0.221696;83.520844;0.037012;0.827634;0.625575;82.112823;0.881562;59259;10566;0.270723;107.33213;0.00667;1.486973;0.318537;1025.336792;0.783833;0.205604;2.088762;0.628671;0.327005;0.24276;4
16553;2169;0.244047;84.638794;0.044215;0.880504;0.582975;100.192902;0.875124;45759;7464;0.297997;107.137817;0.010322;1.430329;0.332089;1055.917114;0.790535;0.232209;2.030899;0.895643;0.361743;0.290595;4
23220;3027;0.250048;78.491653;0.031845;0.746139;0.654781;84.545395;0.89364;89763;12642;0.307718;107.795685;0.007058;1.74425;0.203411;1006.244385;0.74906;0.187403;2.149858;0.137958;0.258681;0.23944;4
23320;2691;0.231054;82.639763;0.040468;0.767334;0.636796;79.995796;0.894801;83792;15240;0.272484;110.97982;0.004534;1.704149;0.221958;1289.995117;0.748597;0.198817;1.964234;0.644652;0.278308;0.176575;4
17580;2697;0.259683;84.359322;0.030372;0.860526;0.605713;100.126961;0.875088;50046;5232;0.317402;108.326065;0.022974;1.482138;0.345009;743.359741;0.773351;0.217311;2.369947;0.136436;0.351277;0.515482;4
19728;3021;0.268299;85.374809;0.027164;0.881688;0.61447;118.993668;0.869422;58181;9498;0.297782;110.182159;0.008105;1.468578;0.328185;1201.422241;0.784584;0.211384;2.472177;0.143901;0.33908;0.318067;4
17659;2586;0.270114;85.011223;0.033183;0.863843;0.614518;129.685944;0.869441;45375;10800;0.264003;104.732521;0.004889;1.238348;0.423576;1447.449707;0.819944;0.211083;2.22931;0.08625;0.389179;0.239444;4
20849;2847;0.263895;83.234558;0.032324;0.841918;0.631406;94.51371;0.875721;68127;9801;0.309202;111.386703;0.008912;1.540758;0.282018;1038.3125;0.776468;0.201748;2.213841;0.153416;0.306031;0.290481;4
18396;2718;0.241123;89.864136;0.031292;0.959686;0.563641;116.929825;0.864216;48271;5514;0.312288;109.595688;0.019951;1.441549;0.349753;856.257996;0.780973;0.244546;2.470909;0.949373;0.381098;0.492927;4
20633;2346;0.240385;84.151886;0.04711;0.838537;0.601225;85.595894;0.886434;59560;6858;0.308444;110.051338;0.015914;1.415504;0.326733;872.987366;0.798305;0.22108;1.919804;0.351385;0.346424;0.342082;4
13739;1680;0.262716;87.34861;0.061171;1.111129;0.454234;106.646065;0.844391;26456;2943;0.3209;93.548042;0.038384;1.204608;0.477136;688.397766;0.811748;0.320256;2.024096;0.437605;0.519315;0.570846;5
17982;2007;0.250533;58.939674;0.056099;0.55247;0.731934;38.199848;0.929535;64504;12327;0.290625;89.62709;0.005334;1.282468;0.385309;700.42865;0.81707;0.142164;1.405462;0.276025;0.278773;0.162813;5
22949;3807;0.303053;103.01606;0.019898;1.418406;0.372025;416.955933;0.750427;42276;3585;0.315427;99.097687;0.041336;1.225912;0.439776;1015.734314;0.798664;0.380783;3.876782;0.678765;0.542838;1.061925;2
21188;2397;0.314553;94.180351;0.046341;1.256561;0.413848;207.325729;0.785649;42521;5880;0.307922;94.665916;0.015455;1.244089;0.397602;1006.767578;0.800124;0.351132;2.431035;0.623353;0.498295;0.407653;2
20202;3078;0.303292;98.221901;0.026796;1.664882;0.26437;356.648163;0.701187;29033;1983;0.319374;80.570007;0.09278;0.908151;0.604012;785.802734;0.844554;0.475229;3.726392;0.784571;0.695829;1.552194;2
22794;2010;0.320956;97.497383;0.070899;1.304816;0.397641;188.239136;0.778118;44810;7500;0.29765;96.288338;0.010011;1.20236;0.399083;1220.813843;0.815972;0.364704;2.01;0.684058;0.508681;0.268;2
29578;2715;0.320702;97.926659;0.050424;1.318615;0.410676;267.210693;0.785482;58782;10890;0.27043;96.780502;0.006229;1.163721;0.400847;1423.008301;0.824577;0.354211;2.34456;0.69123;0.503181;0.249311;2
10116;2730;0.290915;74.937805;0.017057;0.614065;0.724372;140.488037;0.900751;38568;8418;0.286753;106.561562;0.006839;1.474958;0.332644;1393.04895;0.774872;0.144257;2.575472;0.233849;0.26229;0.324305;4
13557;2490;0.270939;93.125549;0.027477;1.0137;0.564663;238.074188;0.826854;36611;10764;0.268313;108.706886;0.003971;1.468014;0.312017;2572.382324;0.761481;0.242514;2.632135;0.217754;0.370299;0.231327;4
14769;1992;0.23051;81.168701;0.046772;0.832464;0.650444;116.938454;0.869006;53067;11328;0.293511;104.340691;0.005197;1.541707;0.240267;1470.864868;0.761702;0.190028;1.784946;0.300316;0.278309;0.175847;4
11318;2190;0.27358;79.991714;0.029655;0.759111;0.668505;160.432327;0.879475;38430;10161;0.288579;103.890244;0.004677;1.479894;0.303284;1834.137207;0.767426;0.177827;2.168317;0.201239;0.29451;0.21553;4
14350;2220;0.265269;82.787979;0.036589;0.79102;0.659421;157.027176;0.87268;51235;15633;0.264375;105.831108;0.002634;1.63604;0.253301;2199.08374;0.743681;0.183692;1.985689;0.19787;0.280082;0.142007;4
15055;2106;0.23526;88.754135;0.042655;0.994104;0.576157;158.143188;0.834849;43840;9126;0.293913;104.53418;0.006615;1.496301;0.279245;1606.123291;0.758116;0.236224;2.072835;0.447297;0.343408;0.230769;4
14944;2730;0.25669;91.588928;0.025197;1.090215;0.520113;204.912964;0.818226;35646;6459;0.295668;100.415039;0.010737;1.363134;0.363091;1410.608643;0.788625;0.272651;2.898089;0.211412;0.419234;0.422666;4
14823;2232;0.275833;86.289665;0.03739;0.948558;0.598165;147.059143;0.842572;36923;11532;0.258483;99.421837;0.003489;1.227951;0.415974;1900.383179;0.806294;0.222267;2.150289;0.105074;0.401457;0.193548;4
13388;2751;0.288771;81.886856;0.02223;0.798058;0.647715;169.483871;0.870563;41556;13428;0.270859;101.971054;0.002896;1.422755;0.327542;2138.665283;0.77066;0.190433;2.566231;0.13998;0.322168;0.20487;4
15044;2304;0.273532;84.573532;0.035613;0.937131;0.597727;160.15863;0.845623;36697;9411;0.263248;96.612556;0.005207;1.202239;0.433637;1639.659302;0.810138;0.222134;2.190114;0.328791;0.409952;0.24482;4
13419;1929;0.266981;84.602562;0.045317;0.942831;0.597557;168.442917;0.847176;36658;9447;0.280665;100.324104;0.005162;1.352007;0.351447;1733.62915;0.787999;0.222272;1.960366;0.339657;0.366059;0.204192;4
12433;2247;0.266089;85.977455;0.030944;0.866568;0.622761;214.515335;0.858169;25539;9015;0.266614;88.89447;0.003949;0.917122;0.577525;1890.039063;0.848856;0.205732;2.274292;0.125445;0.486824;0.249251;4
18647;2553;0.214259;84.109634;0.035952;0.853633;0.637301;150.712982;0.863469;55162;17757;0.249222;102.847427;0.002198;1.368149;0.346954;2072.264893;0.784984;0.197901;2.07899;0.62443;0.338041;0.143774;4
17312;2457;0.252468;92.342758;0.036037;1.056855;0.551436;203.134445;0.824344;35533;10284;0.257307;95.771202;0.004222;1.037925;0.505225;1990.902466;0.828988;0.252259;2.344466;0.162782;0.487209;0.238915;4
13021;1899;0.233101;89.012535;0.045374;1.013562;0.580217;160.768066;0.83307;37211;6333;0.301301;105.577972;0.011659;1.39975;0.303111;1273.631958;0.782617;0.233842;1.994748;0.152272;0.349923;0.299858;4
16362;2088;0.232164;85.131012;0.047161;1.019987;0.568451;164.96286;0.833514;42116;14355;0.264496;98.734016;0.002568;1.299516;0.348828;2290.573486;0.783949;0.24137;2.003839;0.249281;0.388498;0.145455;4
17043;2589;0.210407;87.751045;0.031952;1.136586;0.520559;183.582779;0.811176;41936;9792;0.28739;97.802406;0.005496;1.412217;0.33331;1683.492188;0.774895;0.272968;2.589;0.502384;0.406405;0.264399;4
14939;2241;0.282663;78.698204;0.037381;0.862412;0.627948;156.272797;0.860314;46820;11115;0.290941;98.139938;0.004762;1.457218;0.297721;1533.365112;0.763795;0.202959;2.055963;0.177163;0.319073;0.201619;4
16537;2208;0.251578;83.176712;0.042625;0.973818;0.587966;155.728455;0.841385;51934;9939;0.301313;100.111542;0.006607;1.57979;0.243627;1328.390503;0.756517;0.228652;2.048238;0.291463;0.318423;0.222155;4
18099;2649;0.301876;79.244591;0.032412;0.941639;0.606139;158.34996;0.847499;58488;18450;0.254238;98.598694;0.002159;1.621882;0.2388;2079.499023;0.738477;0.216742;2.291523;0.18169;0.309448;0.143577;4
12633;2583;0.212291;86.216591;0.023794;0.834864;0.62975;206.658722;0.859366;41697;17166;0.246044;109.485451;0.001778;1.610299;0.251024;3420.164307;0.736647;0.200696;2.567595;0.359769;0.302971;0.150472;5
13600;2139;0.234027;84.192802;0.037353;0.857257;0.628727;134.567078;0.860036;49546;17877;0.268673;107.34156;0.001948;1.727597;0.186798;2999.888916;0.724944;0.202882;2.060694;0.269588;0.274492;0.119651;5
23011;1581;0.31672;98.46228;0.115686;1.586591;0.282997;139.26268;0.734139;32481;2814;0.319494;78.737236;0.051546;0.790035;0.638808;607.422424;0.877385;0.462728;1.772421;0.769282;0.708445;0.561834;2
22001;1527;0.3269;98.277046;0.11857;1.611096;0.309;129.491104;0.723335;37762;3864;0.32581;93.373962;0.031783;1.195621;0.455898;696.138611;0.813986;0.438905;1.704241;0.712961;0.582623;0.395186;2
23491;1683;0.32541;87.67453;0.104218;1.050177;0.530608;94.009506;0.831967;52080;15525;0.25698;93.763512;0.002715;1.211234;0.420404;1375.111206;0.816138;0.268367;1.416667;0.62424;0.451056;0.108406;2
19688;1551;0.322221;97.338829;0.102846;1.845454;0.235797;153.105652;0.66682;28616;2658;0.31786;82.629166;0.050899;0.980968;0.575349;686.632263;0.840928;0.507514;1.968274;0.657888;0.688007;0.583521;2
16756;1317;0.321033;93.973175;0.121397;1.819308;0.216685;152.42514;0.696805;21987;1563;0.322906;72.190247;0.113099;0.761533;0.677837;604.142883;0.86616;0.527383;1.844538;0.626106;0.762087;0.84261;2
22752;1689;0.317641;96.167328;0.100224;1.702449;0.273803;142.907532;0.716431;36057;3609;0.319612;86.811501;0.034788;1.073143;0.510625;588.103149;0.834399;0.470705;1.919318;0.67419;0.631001;0.467997;2
23103;1713;0.315848;88.95842;0.098938;1.118538;0.500072;90.309364;0.819208;48842;16614;0.250329;92.743065;0.002224;1.231225;0.423127;1382.876709;0.808565;0.289617;1.497378;0.797796;0.473015;0.103106;2
22960;1725;0.314978;85.143333;0.096962;0.9929;0.547456;82.751328;0.843767;53314;21570;0.239968;92.637848;0.00144;1.257901;0.395969;1717.155029;0.800813;0.25722;1.430348;0.793405;0.430656;0.079972;2
23544;1716;0.326347;97.624931;0.100474;1.755305;0.271383;125.458809;0.689881;37478;2595;0.31771;90.698196;0.069938;1.093741;0.505088;500.320099;0.830294;0.473684;1.923767;0.619071;0.628209;0.661272;2
20266;1416;0.327452;95.023178;0.127014;1.601979;0.329744;120.716713;0.72777;34113;5532;0.319168;88.080254;0.014008;1.125261;0.490537;890.482361;0.814189;0.420823;1.605442;0.96798;0.594084;0.255965;2
46359;4143;0.274218;99.827034;0.03394;1.427174;0.361161;216.654572;0.767329;109612;7827;0.314486;99.331284;0.022484;1.630627;0.208054;596.763;0.760236;0.39438;3.019679;0.841704;0.422937;0.529322;3
20369;3219;0.263758;78.909782;0.024702;0.895888;0.601608;103.035469;0.855116;73416;5505;0.322718;94.954605;0.030443;1.839207;0.175982;531.732239;0.709135;0.219754;2.642857;0.228327;0.277446;0.584741;4
17846;2703;0.279792;79.942284;0.030694;0.873875;0.609693;112.224815;0.862998;67800;8334;0.293743;96.21666;0.012267;1.883638;0.151255;796.221069;0.711735;0.214521;2.342288;0.255542;0.263215;0.324334;4
19151;3066;0.246426;91.354324;0.025601;1.369506;0.437265;277.001221;0.763282;41845;3444;0.323132;94.964088;0.044333;1.359112;0.353778;775.661133;0.782204;0.331115;3.18711;0.542526;0.457665;0.890244;4
17815;2235;0.250351;87.966133;0.044817;1.302743;0.461982;192.512863;0.783128;40226;3855;0.30675;93.614418;0.034015;1.374099;0.351933;725.703979;0.781399;0.314514;2.347689;0.475485;0.442873;0.579767;4
20405;2484;0.26849;85.219711;0.041557;1.057244;0.555513;157.094849;0.829555;59785;11505;0.293846;99.849998;0.005676;1.509603;0.249883;1309.841797;0.765332;0.25043;2.175131;0.175987;0.341306;0.215906;4
20320;2691;0.249975;77.969604;0.035262;0.902059;0.619947;139.710358;0.858164;75535;7920;0.323404;96.464539;0.015132;1.707373;0.180003;749.714294;0.735958;0.208821;2.15625;0.169457;0.269014;0.339773;4
18122;2238;0.243713;77.92823;0.045467;0.962211;0.590843;146.484177;0.850052;60410;6885;0.318009;97.018272;0.016014;1.619706;0.210724;816.91449;0.761154;0.227161;1.980531;0.435325;0.299983;0.325054;4
18522;2394;0.27711;84.372902;0.040612;1.173731;0.5036;186.775574;0.812479;42992;3570;0.321893;92.510468;0.04239;1.305807;0.375736;626.846252;0.791873;0.284919;2.342466;0.280383;0.430824;0.670588;4
17296;2238;0.264914;86.586235;0.043395;1.192483;0.499514;192.184036;0.804176;46902;3687;0.326082;95.990112;0.043357;1.575374;0.247316;640.322876;0.745357;0.28772;2.279022;0.428877;0.368769;0.606998;4
19571;2490;0.273094;84.456017;0.039667;1.16884;0.513878;173.995392;0.809339;53549;3732;0.325225;95.120575;0.048315;1.554392;0.258225;602.133667;0.747716;0.277997;2.344633;0.217344;0.365478;0.667203;4
16496;1839;0.25593;84.873596;0.061295;1.07709;0.54592;150.018692;0.825172;51659;4236;0.318847;96.339371;0.036178;1.681825;0.197726;616.776123;0.733757;0.256779;1.813609;0.274661;0.319325;0.434136;4
18833;2529;0.259622;90.149628;0.037003;1.557216;0.368978;261.0802;0.743179;40404;2760;0.323984;90.046021;0.066652;1.509238;0.302513;540.138855;0.760268;0.384567;2.854402;0.591325;0.466117;0.916304;4
21825;2436;0.241518;84.076721;0.046218;1.120991;0.528061;152.43483;0.820204;68617;6732;0.309642;95.619583;0.019026;1.719406;0.173313;712.707947;0.743097;0.26891;2.136842;0.2229;0.31807;0.361854;4
21954;3261;0.247799;80.683029;0.025943;0.968466;0.596729;170.378372;0.845698;76082;8364;0.306584;97.096474;0.013667;1.677084;0.193546;835.975769;0.740713;0.222992;2.596338;0.191622;0.288557;0.389885;4
20261;2523;0.247369;80.269913;0.039998;0.969007;0.594729;140.886536;0.851038;62815;8046;0.306385;97.754471;0.012193;1.488904;0.266128;849.266357;0.77522;0.224897;2.099002;0.717029;0.32255;0.313572;4
19652;2592;0.302977;88.234688;0.036758;1.160728;0.5165;200.250381;0.810026;50296;9168;0.303138;98.372536;0.00752;1.399926;0.304522;1307.527588;0.778798;0.275818;2.42243;0.450015;0.390727;0.282723;4
