Luas I;Keliling I;Solidity I;Granularity I;Circularity I;Rerata R I;Rerata G I;Rerata B I;Entropi I;Energi I;Kontras I;Homogenitas I;Luas P;Keliling P;Solidity P;Granularity P;Circularity P;Rerata R P;Rerata G P;Rerata B P;Entropi P;Energi P;Kontras P;Homogenitas P;Luas Normal I P;Keliling Normal I;Eccentricity;LI per LP ;KI per KP;Jenis
24804;5037;0.295201;68.698959;0.012285;43.46896;11.806986;24.336924;1.128602;0.497101;104.865524;0.804052;33962;20829;0.194493;76.151451;0.000984;39.212612;28.790403;34.180088;1.008583;0.582955;1160.856445;0.82288;0.287816;4.283163;0.328896;0.730346;0.241826;2
21575;4104;0.218951;64.282867;0.016097;31.298874;8.14867;17.341045;0.798482;0.645022;69.27655;0.8693;42731;19161;0.220068;86.252579;0.001463;50.189354;39.120522;45.555943;1.122205;0.527963;1041.700073;0.810617;0.192357;3.062687;0.163631;0.504903;0.214185;2
19277;5196;0.174934;53.99873;0.008972;28.125366;7.264719;15.361962;0.876453;0.604901;77.108459;0.852887;42569;17166;0.232973;78.18895;0.001815;56.325909;41.841446;51.117901;1.482213;0.400794;750.88678;0.73825;0.215044;4.308458;0.133143;0.452841;0.302691;2
21209;3519;0.279003;51.381557;0.021522;26.317524;7.528413;15.37564;0.824303;0.615747;49.51226;0.867655;42415;18744;0.233599;73.378853;0.001517;42.745049;32.526836;37.926411;1.116156;0.521787;872.228516;0.809671;0.210482;2.770866;0.730772;0.500035;0.18774;2
20455;3093;0.229612;52.91967;0.026869;28.421129;6.404051;14.318346;0.888116;0.591036;46.810501;0.854284;36455;16947;0.231588;75.732918;0.001595;47.179268;35.395351;41.580772;1.20956;0.48987;641.299377;0.791427;0.22641;2.568937;0.24887;0.561103;0.18251;2
27567;4611;0.28766;55.688553;0.016293;30.531597;8.527217;18.106255;0.901032;0.580832;53.597466;0.853557;58637;25644;0.218;79.2537;0.00112;52.222607;39.420658;46.884251;1.336745;0.445373;1194.860474;0.764161;0.233081;3.351017;0.206977;0.47013;0.179808;2
25611;4056;0.265727;53.169052;0.019563;27.759342;6.786255;15.794135;0.864686;0.606718;49.095009;0.861094;45415;22914;0.209623;69.261002;0.001087;35.960026;27.344553;31.982964;0.99556;0.581585;957.623108;0.82535;0.216543;2.947675;0.364695;0.563933;0.17701;2
16469;5010;0.274689;52.2477;0.008245;25.031305;7.979031;14.530116;0.740091;0.646895;79.910004;0.877266;39238;15990;0.240442;79.730843;0.001929;55.461697;42.252167;50.392479;1.397066;0.422007;782.969421;0.755331;0.188299;4.19598;0.538089;0.419721;0.313321;2
21075;2574;0.302723;53.692837;0.039972;28.506056;6.949569;16.048872;0.870263;0.599002;44.291698;0.855959;41926;17901;0.23939;77.592491;0.001644;46.944263;35.823952;41.778141;1.176748;0.504074;833.691772;0.7953;0.221931;2.0859;0.896678;0.502671;0.143791;2
27403;5223;0.28432;83.358696;0.012623;83.900101;16.50387;50.386639;1.809852;0.230227;183.79274;0.681275;30717;3375;0.306328;49.768402;0.033888;16.892361;9.411023;14.116488;0.517085;0.778893;308.422394;0.917518;0.507331;5.616129;0.848485;0.892112;1.547556;2
20907;2754;0.299317;83.288475;0.03464;83.53212;11.818359;46.330097;1.753558;0.235987;132.502243;0.710551;24251;3792;0.304298;55.57896;0.021194;20.094841;14.096097;18.739288;0.596727;0.748563;427.680573;0.907682;0.504927;3.383292;0.819881;0.862109;0.726266;2
18721;1770;0.321484;77.709549;0.075092;78.773849;11.894046;43.03231;1.761458;0.231029;98.561813;0.704692;20726;2676;0.301886;45.183052;0.036371;13.754825;10.695424;14.094582;0.443849;0.803808;240.578857;0.934136;0.511754;2.310705;0.943148;0.903262;0.661435;2
21939;7422;0.250368;92.431404;0.005005;69.335266;15.744559;50.155418;1.413201;0.38671;343.855164;0.75114;41207;3381;0.318029;84.750092;0.045299;57.536385;32.897636;49.780647;1.34043;0.435691;732.690247;0.764671;0.361695;7.49697;0.252222;0.53241;2.195209;2
24049;4722;0.273614;57.747967;0.013554;30.097988;8.439539;19.149538;0.863136;0.607042;73.628578;0.859229;66338;14448;0.265634;83.094223;0.003994;65.955223;45.903183;56.943726;1.604453;0.350673;638.399353;0.720714;0.215188;3.529148;0.285086;0.362522;0.326827;2
20090;4779;0.22361;61.269726;0.011054;33.70668;9.920683;21.06464;0.923208;0.57536;99.918434;0.844704;47476;10959;0.270838;83.070213;0.004968;60.543259;41.831707;52.085571;1.49057;0.39959;639.854797;0.743109;0.234026;4.077645;0.303035;0.423161;0.43608;2
26467;3273;0.30727;105.962753;0.031047;121.677887;22.915447;98.275192;2.107448;0.175123;294.459076;0.613646;32132;1827;0.327233;74.368301;0.120968;27.404789;17.584337;26.158468;0.63306;0.746862;788.71936;0.88859;0.571025;3.796984;0.790083;0.823696;1.791461;2
1439;2070;0.274409;29.202906;0.00422;3.879019;1.463832;3.487087;0.094894;0.958762;130.625641;0.984944;34143;11319;0.221882;108.327896;0.003349;85.903725;58.298252;83.253662;1.573717;0.340768;1497.192627;0.722074;0.017374;1.796875;0.120089;0.042146;0.182878;2
37415;11808;0.225552;113.076027;0.003372;81.638947;18.494799;68.329765;1.382604;0.410716;569.524719;0.757374;81580;5613;0.292713;110.002792;0.032539;89.760338;56.442917;85.594193;1.639784;0.329497;1047.991577;0.70649;0.343575;8.945455;0.331793;0.45863;2.103688;2
24849;9972;0.252423;107.593521;0.00314;64.108856;16.998301;54.221992;1.095937;0.524117;541.344849;0.809107;72279;8937;0.298473;114.705666;0.011372;113.279221;75.219391;108.418373;1.971717;0.226345;1431.049438;0.637072;0.262342;8.094156;0.306513;0.343793;1.115811;2
31893;4209;0.313192;110.597649;0.022623;71.281616;5.115522;58.136078;1.113706;0.490514;204.627258;0.824732;74412;11850;0.266249;114.395912;0.006659;90.985146;61.060238;83.588577;1.607153;0.346913;1288.201172;0.708399;0.294113;3.193475;0.520526;0.4286;0.35519;2
60693;16215;0.242558;112.593079;0.002901;96.054695;13.798182;75.387848;1.595099;0.317252;498.906464;0.742565;137421;11886;0.322621;108.829605;0.012223;115.162994;74.351501;107.887337;1.99543;0.197615;957.055054;0.641335;0.422948;10.667763;0.598459;0.441657;1.36421;2
47700;12786;0.246558;111.213371;0.003667;90.176422;13.398705;56.177944;1.527597;0.345309;451.232025;0.755232;79696;10350;0.296389;103.304146;0.009349;64.958916;37.210777;54.626339;1.230752;0.479964;918.193359;0.788197;0.398496;9.23844;0.50619;0.598524;1.235362;2
59659;15162;0.246753;113.126274;0.003261;117.751442;19.991623;73.995544;1.921727;0.212825;514.180664;0.678936;80676;9531;0.30121;90.825287;0.01116;45.841228;25.967489;38.136047;0.941391;0.598477;958.732361;0.838267;0.522225;11.214497;0.796032;0.739489;1.590809;2
39691;7737;0.270272;110.510361;0.008332;112.762489;15.521813;70.335602;1.860413;0.225027;392.065216;0.689353;55491;5331;0.316318;86.752472;0.024537;44.927891;25.690311;39.050091;0.965807;0.591061;772.039856;0.830732;0.51201;6.945242;0.947034;0.715269;1.451322;2
49739;10713;0.256175;110.178207;0.005446;118.441742;17.655523;78.96151;1.99248;0.19913;463.823273;0.661986;66457;5670;0.314919;83.57972;0.025977;39.474476;23.540348;36.329857;0.903737;0.627943;896.55957;0.836908;0.53826;8.810033;0.577284;0.748439;1.889418;2
44210;9045;0.253857;117.936478;0.006791;111.919212;16.524441;81.827614;1.796443;0.262028;436.21994;0.698666;70237;5883;0.293281;101.300438;0.025502;62.443268;39.706764;58.764862;1.240986;0.491018;965.924377;0.784976;0.475376;7.413934;0.722829;0.62944;1.537481;2
54584;14019;0.2476;113.1577;0.00349;96.625656;15.802252;75.327576;1.643691;0.316328;461.820007;0.715041;97167;11337;0.293304;99.931503;0.0095;68.355537;46.708149;67.101608;1.396193;0.42117;1093.642578;0.759287;0.423522;9.762535;0.569239;0.561755;1.23657;2
45512;10566;0.220552;101.441597;0.005123;83.452515;12.009822;56.885098;1.555109;0.337548;325.927887;0.756119;77820;6702;0.295913;88.867081;0.021772;55.700672;33.007347;53.164791;1.245473;0.473929;632.022217;0.793581;0.406764;7.896861;0.283788;0.584837;1.576544;2
49638;10581;0.261036;99.265816;0.005571;102.700752;17.74493;62.560009;1.85964;0.216546;350.493042;0.696855;63353;8049;0.291475;75.689011;0.012288;35.310101;19.607382;30.013134;0.8394;0.636061;565.439575;0.860778;0.519922;8.560679;0.715854;0.783515;1.314573;2
41219;8286;0.257345;106.05407;0.007544;107.109222;16.553782;61.149925;1.831073;0.229314;358.108734;0.69864;49389;10599;0.282234;79.184174;0.005525;34.360901;21.121429;30.770678;0.799794;0.66472;733.098511;0.865659;0.507623;7.268421;0.78803;0.834579;0.781772;2
53852;8337;0.278408;100.469063;0.009736;128.796951;22.09141;76.024078;2.170442;0.131438;311.77475;0.64042;59817;10179;0.289038;71.157387;0.007255;28.197098;16.113384;24.126144;0.669821;0.713499;547.055054;0.890281;0.625168;7.101363;0.787137;0.900279;0.819039;2
46752;10560;0.251221;102.380295;0.005268;100.138329;15.765021;60.257576;1.79841;0.244225;348.931396;0.711915;60078;10920;0.290232;78.382195;0.006331;36.05817;20.959383;31.446053;0.848757;0.639475;692.090637;0.858535;0.492323;8.557536;0.72031;0.778188;0.967033;2
49513;9924;0.26267;108.921059;0.006318;118.760124;18.708565;69.033836;1.950401;0.195321;355.008209;0.683235;58394;10980;0.289115;78.594345;0.006087;33.738083;19.675203;28.826054;0.765914;0.679241;713.306885;0.87033;0.545345;8.228856;0.791756;0.847912;0.903825;2
41631;8928;0.255486;116.23436;0.006563;119.946983;21.084473;71.858215;1.918891;0.218374;470.863037;0.677501;55126;6150;0.309881;93.84642;0.018315;46.383774;26.00428;38.891376;0.92314;0.615245;783.615784;0.844815;0.517992;7.873016;0.774307;0.755197;1.451707;2
32948;9528;0.235417;118.558762;0.004561;113.525482;15.523445;70.236855;1.820051;0.251515;689.455322;0.693343;49081;5523;0.298285;106.588921;0.02022;62.727253;35.764587;55.407166;1.164334;0.517377;1086.428345;0.79578;0.480096;9.091603;0.274656;0.671298;1.725149;2
42035;11370;0.241131;111.012466;0.004086;111.03846;19.377275;69.837959;1.933302;0.230122;564.316833;0.679193;53055;7638;0.288584;90.572311;0.011428;45.399693;25.4732;41.865932;0.948815;0.599529;849.485046;0.833975;0.503582;9.83564;0.531865;0.792291;1.48861;2
26124;5976;0.259352;104.92765;0.009192;92.265877;16.173672;53.657127;1.705023;0.298144;388.38446;0.725014;27932;5862;0.242756;79.856735;0.010215;35.373451;20.150431;32.542351;0.803697;0.659817;696.060303;0.864115;0.440614;6.135524;0.785447;0.935271;1.019447;2
31475;9384;0.24247;108.600304;0.004492;87.171043;14.684898;55.40036;1.538225;0.347476;567.283691;0.752866;54330;6213;0.302095;106.271469;0.017687;70.538559;38.035587;61.593578;1.274066;0.449472;952.421509;0.773376;0.394394;8.304425;0.1642;0.57933;1.510381;2
34704;9930;0.251714;100.197891;0.004423;86.160072;13.548396;46.618332;1.607185;0.306348;438.17688;0.746454;42014;12912;0.241148;85.08728;0.003167;42.368526;24.382166;36.516598;0.948941;0.596756;880.508423;0.83845;0.430704;8.741198;0.287118;0.82601;0.769052;2
39066;8175;0.258015;107.311325;0.007346;83.99633;8.447668;48.307976;1.513523;0.364515;350.208282;0.76182;64259;13719;0.269806;105.443741;0.00429;70.777412;43.427605;63.364983;1.370718;0.440405;952.692749;0.763349;0.385152;6.416798;0.396799;0.607946;0.595889;2
28829;6975;0.24953;111.680862;0.007446;93.707138;11.017651;54.265007;1.573398;0.326586;440.279327;0.749248;45604;8148;0.289875;104.746918;0.008632;66.377785;37.779129;57.854328;1.250412;0.475685;910.301453;0.777883;0.415391;6.617647;0.378513;0.632159;0.856038;2
35747;9597;0.261486;116.057495;0.004877;101.626427;13.978265;60.028252;1.677714;0.30128;540.328735;0.727597;55302;7614;0.299754;104.051834;0.011987;63.190121;34.798439;54.646553;1.190985;0.501087;937.534729;0.787666;0.435514;8.374346;0.477437;0.646396;1.260441;2
31153;9462;0.248043;108.949097;0.004373;84.77256;10.71228;48.664875;1.473527;0.366245;532.61322;0.765992;51143;8994;0.278529;104.559265;0.007945;66.334183;38.137402;59.52182;1.265041;0.474848;956.155945;0.777894;0.379544;8.256544;0.224759;0.609135;1.052035;2
29815;8319;0.259168;108.972992;0.005414;83.087074;10.499051;51.739681;1.431826;0.380067;489.409393;0.772006;49777;6474;0.304162;101.841866;0.014924;60.689243;33.278854;53.33543;1.143;0.513171;897.553467;0.799696;0.369661;7.323063;0.404836;0.598971;1.284986;2
29853;7449;0.254638;111.898766;0.006761;103.620407;15.203325;56.956352;1.779061;0.27069;466.497528;0.702524;30065;7848;0.250091;77.499863;0.006134;30.512468;17.767567;28.07962;0.691706;0.713221;766.666687;0.879862;0.464696;7.346154;0.770077;0.992949;0.949159;2
30437;6438;0.247848;113.534027;0.009228;81.69252;6.287027;49.977547;1.289656;0.419954;361.554901;0.795817;53869;6729;0.298496;106.042099;0.01495;63.664833;36.292194;53.95562;1.160547;0.513266;963.668091;0.796012;0.341874;5.39196;0.28805;0.565019;0.956754;2
37802;8649;0.244602;113.495934;0.00635;113.912506;15.748663;66.854248;1.866362;0.230316;510.857117;0.690884;49938;7302;0.297691;93.102554;0.011769;48.440266;27.264479;42.899738;0.976672;0.584718;777.868042;0.827182;0.504329;7.891423;0.426614;0.756979;1.18447;2
34112;8736;0.230493;113.608871;0.005617;103.14415;13.776027;63.195415;1.721964;0.281653;524.018188;0.720474;49748;7767;0.290644;100.054283;0.010363;55.395798;32.117348;49.700329;1.071419;0.551054;970.418274;0.815425;0.454366;7.970803;0.878863;0.685696;1.124759;2
33742;7728;0.273764;106.104866;0.0071;114.860794;18.976387;69.25016;2.005175;0.193738;480.713745;0.671154;38719;5580;0.302093;73.242104;0.015627;29.004612;15.695855;26.549612;0.684547;0.708469;671.956238;0.882806;0.544226;7.759036;0.749735;0.871458;1.384946;2
36028;5649;0.261322;97.895203;0.014188;60.205303;4.619861;44.54847;1.070601;0.511393;193.164886;0.839884;98483;13095;0.286003;112.393784;0.007217;109.204041;69.775261;97.429291;1.911963;0.241415;1000.300537;0.662075;0.278962;3.928373;0.440081;0.36583;0.431386;2
52010;7926;0.287798;100.975487;0.010404;127.565529;20.169533;71.424957;2.158501;0.137425;281.239532;0.636565;49961;9801;0.277021;58.733463;0.006536;18.743492;10.520437;16.318901;0.480049;0.796774;442.202515;0.922381;0.617637;6.820998;0.959075;1.041012;0.808693;2
53622;13656;0.252347;104.51265;0.003613;107.049629;16.686296;65.832268;1.878026;0.220077;441.251587;0.684322;70921;9258;0.298451;82.632553;0.010398;41.418674;22.626543;34.478382;0.919826;0.603283;680.603577;0.840484;0.514148;10.569659;0.851409;0.756081;1.475049;2
30730;7155;0.258579;102.334122;0.007543;72.442932;16.33181;61.842056;1.323706;0.429717;323.095123;0.771905;77200;7050;0.303771;106.752411;0.019519;106.643951;71.986458;103.790932;1.963845;0.229602;899.794006;0.646557;0.334182;5.89374;0.259346;0.398057;1.014894;2
21143;4716;0.20224;50.946617;0.011946;27.156252;8.080072;16.005096;0.859323;0.594327;53.160339;0.858445;43040;12657;0.245389;70.312859;0.003376;44.282669;31.696899;39.244228;1.236211;0.486605;392.70755;0.794749;0.223112;3.827922;0.315549;0.491241;0.3726;2
28913;5976;0.275071;79.833054;0.010174;44.420582;4.433538;26.100393;0.95166;0.571329;154.757782;0.858165;59297;5958;0.311314;86.858009;0.020991;50.814709;29.767717;43.536446;1.088156;0.536364;471.809326;0.816528;0.237574;4.280802;0.527351;0.487596;1.003021;2
29081;5676;0.275052;81.768028;0.011343;47.68034;4.960058;26.055147;0.984132;0.54613;138.829956;0.857012;51961;8313;0.277441;82.867813;0.009449;45.250298;26.593487;37.993557;0.992917;0.574251;443.534271;0.83874;0.254561;4.198225;0.193397;0.55967;0.682786;2
32332;5445;0.289643;73.965263;0.013704;38.253922;3.482778;22.534195;0.824047;0.613833;100.209778;0.882801;67935;5877;0.310938;80.650024;0.024717;45.420708;25.974468;39.277462;0.985017;0.56273;250.055191;0.83927;0.211719;3.481458;0.290649;0.475926;0.926493;2
36580;11106;0.243346;78.029984;0.003727;49.210236;7.48222;28.411106;1.11688;0.489979;228.389954;0.830528;62704;5856;0.311983;74.657814;0.022978;41.371887;22.155224;35.318176;0.968567;0.562311;347.174408;0.833946;0.288299;7.788219;0.503318;0.583376;1.896516;2
29288;6756;0.238649;76.195572;0.008063;44.691135;5.386773;23.447393;0.977278;0.540337;154.136322;0.860521;52623;7701;0.292574;78.556824;0.01115;44.638996;25.419802;39.150795;1.035424;0.549533;364.280182;0.830478;0.257129;5.004445;0.254429;0.556563;0.877289;2
27385;6072;0.247179;83.346359;0.009334;53.553082;6.49613;30.957994;1.15753;0.48638;198.773895;0.819468;48581;5871;0.304593;82.976883;0.017711;46.602268;26.496172;39.628845;1.032459;0.554903;506.520782;0.827365;0.293597;4.968904;0.199716;0.563698;1.034236;2
27680;4710;0.296353;76.993271;0.01568;42.319386;4.786203;25.813572;0.959751;0.578936;128.841125;0.847988;58585;3774;0.319623;85.507576;0.051688;51.326649;29.523695;44.053631;1.08808;0.52631;283.895782;0.820645;0.233236;3.417997;0.704237;0.472476;1.248013;2
34911;8277;0.234154;75.739899;0.006404;39.78896;5.026983;24.635754;0.883451;0.602224;154.907669;0.868887;74487;7227;0.282845;84.489624;0.017921;48.88533;28.288565;41.578552;1.072853;0.542825;421.269073;0.822329;0.217155;5.160224;0.292734;0.468686;1.145288;2
55410;7326;0.284535;96.408714;0.012974;103.312363;18.541176;70.553902;1.89916;0.206757;204.499359;0.686269;71174;6858;0.314271;73.599159;0.019017;31.757189;20.54253;28.333523;0.774506;0.685104;576.385376;0.876147;0.536087;5.696734;0.876398;0.778515;1.068241;2
48292;3861;0.3122;89.781158;0.040709;108.087608;16.645107;67.287178;2.014666;0.159214;138.282928;0.669503;54650;4311;0.314911;59.138172;0.036953;19.13275;12.558849;17.078978;0.51342;0.797016;445.332977;0.913368;0.593808;3.36911;0.624901;0.88366;0.895616;2
54805;5169;0.313307;91.498947;0.025776;103.78315;18.077488;69.913429;1.976188;0.182904;140.763885;0.662408;64793;6528;0.315917;64.578224;0.019106;23.815578;16.852539;22.382584;0.606686;0.749937;482.217926;0.905189;0.564872;4.12201;0.638733;0.845848;0.79182;2
47410;4356;0.294833;100.358276;0.031398;113.00145;17.313297;72.334671;1.949111;0.187388;167.777588;0.691375;55482;4962;0.319286;69.108925;0.028317;24.491795;16.824385;23.252384;0.578387;0.767008;476.149323;0.908354;0.560104;3.742268;0.814925;0.854511;0.877872;2
46629;3225;0.309412;78.03334;0.056339;64.041908;3.565075;37.169064;1.369678;0.349501;73.617523;0.787378;83492;6240;0.316617;88.474541;0.026945;62.480309;40.204582;55.67709;1.303347;0.431683;316.234497;0.786823;0.405019;2.367841;0.348604;0.558485;0.516827;2
39179;11226;0.21027;103.347565;0.003907;72.688057;16.297508;58.163845;1.304345;0.431709;362.578705;0.786392;91344;7653;0.299909;108.934952;0.019599;96.101608;61.901306;89.172684;1.760767;0.29452;891.318604;0.703132;0.331422;8.15843;0.712684;0.428917;1.466876;2
26120;1881;0.310299;75.137169;0.09277;44.800194;3.188229;27.020128;1.000724;0.538027;54.309692;0.840308;58483;8877;0.287362;87.832329;0.009326;61.022469;45.92252;56.085205;1.275616;0.434956;605.987061;0.786925;0.26341;1.492857;0.445708;0.446626;0.211896;2
26272;2421;0.289978;67.207031;0.056327;40.679722;4.961976;24.791861;1.060212;0.527113;54.160164;0.828438;55418;8274;0.290382;77.189011;0.010173;50.554073;36.756729;46.699245;1.170209;0.467961;428.754059;0.807774;0.270358;1.939904;0.264419;0.47407;0.292603;2
27200;2712;0.302686;74.953606;0.046473;46.114456;4.675573;28.582592;1.080491;0.518826;66.853668;0.823411;62955;9969;0.286481;87.786896;0.00796;66.113388;47.666283;59.663826;1.396135;0.385122;640.180237;0.765444;0.275918;2.159236;0.322761;0.432055;0.272043;2
32484;2820;0.315061;68.724854;0.051331;36.400291;4.710526;23.874342;0.90176;0.603454;43.3363;0.848733;65660;20163;0.215545;76.639778;0.00203;42.577827;33.409721;40.405895;1.016929;0.550584;847.180664;0.823643;0.220512;1.835938;0.473251;0.49473;0.13986;2
27660;2961;0.258068;76.411407;0.039645;53.871357;8.707011;34.533428;1.296343;0.437578;82.305092;0.774972;51734;9507;0.286432;80.561363;0.007193;51.307278;37.759331;47.059841;1.172733;0.476893;628.614258;0.803341;0.333514;2.570313;0.54425;0.534658;0.311455;2
28094;2454;0.321467;70.421402;0.058624;35.412338;3.302111;22.121002;0.824403;0.631682;46.542042;0.869097;58830;16290;0.203333;79.476837;0.002786;43.582867;32.578663;39.800335;0.997404;0.564342;775.180908;0.833198;0.202624;1.640374;0.888953;0.477545;0.150645;2
26366;2679;0.272584;73.90136;0.046165;40.75452;4.331868;23.903746;0.942536;0.581167;65.555824;0.850106;48185;9813;0.253651;76.085335;0.006288;38.255524;27.545086;34.522141;0.891362;0.614828;526.572144;0.855386;0.23414;1.972754;0.24461;0.547183;0.273005;2
25850;2457;0.2702;76.380493;0.05381;42.757252;3.890076;25.123489;0.951964;0.573298;57.860664;0.844316;61149;13992;0.263139;90.726845;0.003925;63.830757;47.476124;58.189445;1.366042;0.42016;853.754395;0.767607;0.239671;1.869863;0.154571;0.422738;0.1756;2
26589;2622;0.229665;79.042511;0.048601;49.308552;4.75921;30.449791;1.105663;0.510138;81.893867;0.815352;58519;10290;0.286811;89.767876;0.006945;64.235603;48.708355;59.387482;1.326766;0.413527;761.467163;0.77302;0.281472;2.128247;0.141612;0.454365;0.25481;2
22957;9279;0.282332;89.212349;0.003351;48.782413;11.966405;43.745533;0.971788;0.574026;378.52124;0.837984;82338;4944;0.311458;104.760773;0.04233;122.971184;81.831032;125.584679;2.199897;0.151351;724.547424;0.608981;0.230636;7.352615;0.404553;0.278814;1.87682;2
26726;3888;0.245161;73.149757;0.022217;47.283859;4.22588;26.813665;1.120276;0.486162;97.448479;0.826203;55712;5580;0.306103;82.059196;0.022485;57.835464;35.47134;50.642097;1.319903;0.428501;358.786713;0.775852;0.296959;3.24;0.26075;0.479717;0.696774;2
41840;10047;0.24068;99.468376;0.005209;86.976746;17.360565;55.725521;1.667996;0.305222;299.9263;0.713278;58404;8478;0.293936;79.57663;0.010211;40.343132;23.091349;32.939297;0.941469;0.60294;613.957275;0.843127;0.434169;8.089372;0.56962;0.716389;1.185067;2
40477;11265;0.229305;100.081886;0.004008;75.852951;18.286335;48.771774;1.445205;0.385869;344.066223;0.760668;69446;7389;0.306613;94.282372;0.015984;57.386009;36.375008;50.390018;1.206656;0.504695;688.275574;0.802219;0.36558;8.457208;0.419306;0.582856;1.524564;2
16357;1365;0.321615;89.38781;0.110318;82.211334;9.241938;30.416264;1.630024;0.281255;133.154022;0.733064;7304;3330;0.198392;29.925159;0.008277;4.522552;3.234888;4.308814;0.127561;0.949371;103.491867;0.981263;0.463122;1.81516;0.852988;2.239458;0.40991;3
23236;1734;0.306188;97.322563;0.097112;89.642601;5.967493;42.188313;1.600234;0.284223;110.992737;0.734066;24697;6300;0.266859;75.852676;0.007819;30.494698;20.156698;26.519699;0.662895;0.722449;497.933594;0.892329;0.461416;1.930958;0.613705;0.940843;0.275238;3
26349;1716;0.325345;94.765434;0.112445;106.303848;10.658895;56.674076;1.93846;0.186588;125.502144;0.688448;27746;4278;0.295834;64.417862;0.019051;20.709991;13.882455;18.575129;0.473125;0.806269;403.602448;0.924149;0.562616;1.976959;0.692173;0.94965;0.401122;3
27799;1854;0.31017;97.111221;0.101629;98.281982;7.332407;53.089226;1.783993;0.236128;116.026909;0.705712;30802;3726;0.301342;68.917641;0.027881;24.252851;18.32279;23.370512;0.529343;0.774771;343.667847;0.920244;0.508283;1.980769;0.623147;0.902506;0.497585;3
17713;1398;0.316095;89.287056;0.113891;72.94574;7.983684;36.242867;1.503179;0.349033;98.132683;0.745371;17859;4488;0.260971;59.216583;0.011142;17.185558;13.357146;16.290379;0.407204;0.827254;577.443665;0.932721;0.403632;1.668258;0.528051;0.991825;0.311497;3
16315;1365;0.319413;97.936935;0.110035;92.884438;10.131599;41.725639;1.70531;0.266801;136.845291;0.70676;13060;3129;0.269223;45.761909;0.016763;10.045639;6.936684;8.993017;0.248253;0.900325;292.114685;0.956601;0.476698;1.844595;0.816441;1.249234;0.436242;3
25469;1761;0.322629;100.16613;0.103206;95.50016;9.530667;56.563766;1.749877;0.266708;119.361366;0.703956;25674;2643;0.308953;45.598438;0.046186;9.571064;6.97058;9.304276;0.250903;0.901845;321.526337;0.958676;0.477869;1.905844;0.719486;0.992015;0.666288;3
29630;1728;0.328489;107.382843;0.124696;102.793602;13.604276;70.916878;1.82239;0.265268;116.002518;0.664877;32047;3561;0.307326;56.46817;0.031758;14.529543;10.366083;13.394023;0.345522;0.865041;426.862854;0.940501;0.479916;1.738431;0.951956;0.92458;0.485257;3
28446;1827;0.329465;102.729942;0.107091;76.601555;8.967517;54.986137;1.41977;0.407167;103.028229;0.757532;31406;1770;0.331423;43.274952;0.125973;8.47176;5.567635;7.878352;0.21534;0.916527;347.172058;0.961754;0.358145;1.616814;0.578039;0.905751;1.032203;3
25011;1575;0.323956;100.150482;0.126701;90.838875;3.241326;52.103344;1.508182;0.294713;92.752876;0.768005;28024;2970;0.30856;56.025028;0.039923;14.804161;10.937383;13.515464;0.34995;0.857585;532.278015;0.941877;0.452901;1.675532;0.729387;0.892485;0.530303;3
18314;1401;0.321739;96.99144;0.117251;91.642876;14.344237;65.514374;1.697297;0.27212;103.14608;0.69197;21571;2643;0.309102;56.252869;0.038805;18.033331;12.48684;15.647772;0.454094;0.802633;398.087708;0.927378;0.472095;1.777919;0.648091;0.84901;0.530079;3
15690;1428;0.317181;93.870514;0.096689;92.624352;8.563011;57.75938;1.682979;0.248723;124.366081;0.72049;16807;2583;0.299782;45.463581;0.031656;11.476143;7.119602;9.245972;0.322884;0.865721;358.471069;0.94216;0.493831;2;0.601318;0.93354;0.552846;3
16382;1341;0.32003;92.695686;0.114477;86.344635;11.245635;57.690544;1.657853;0.279265;105.724487;0.714366;20281;2823;0.293621;58.164944;0.03198;20.453625;15.212646;19.432446;0.55216;0.76468;474.084747;0.908991;0.465094;1.783245;0.835075;0.807751;0.475027;3
12869;1485;0.303028;88.585167;0.073333;69.643631;5.651007;40.067707;1.319739;0.372147;119.447479;0.791095;14670;2034;0.311366;49.514931;0.044559;13.873242;8.966608;11.820017;0.382918;0.841104;357.701385;0.936638;0.382653;2.017663;0.620588;0.877232;0.730088;3
18649;1602;0.308182;93.380386;0.091315;92.009308;11.315102;52.727402;1.715199;0.249655;114.393738;0.699169;19596;3717;0.280693;45.553272;0.017823;11.543587;7.045993;9.020735;0.323403;0.863738;387.190826;0.946509;0.493229;2.059126;0.699504;0.951674;0.430993;3
21462;1887;0.308004;86.831314;0.075742;52.650349;11.909027;42.877636;1.029961;0.529252;80.032135;0.832635;35188;6561;0.294219;71.770966;0.010272;32.426632;25.270287;30.898359;0.70697;0.665739;656.01239;0.891869;0.269045;1.649476;0.821101;0.609924;0.287609;3
14343;1470;0.305749;85.636467;0.083409;53.522293;7.439373;38.090511;1.094786;0.510335;80.590996;0.823251;18480;3048;0.26616;51.120399;0.024997;14.794373;11.073294;14.12549;0.39678;0.829566;387.826538;0.938482;0.281235;1.618943;0.593645;0.776136;0.482283;3
15723;1467;0.311408;91.983299;0.091809;81.496124;10.852766;54.936283;1.579679;0.305392;115.368179;0.726116;23059;3351;0.285663;71.076553;0.025805;35.025822;26.895252;33.603752;0.837052;0.61252;476.907715;0.868094;0.440358;1.940476;0.57197;0.68186;0.43778;3
